B19DCCN040,7.0
B19DCCN041,5.4
B19DCCN049,7.2
B19DCCN060,7.7
B19DCCN101,3.9
B19DCCN104,7.3
B19DCCN107,6.0
B19DCCN071,6.6
B19DCCN073,6.5
B19DCDT021,3.2
B19DCCN079,0.0
B19DCCN084,8.2
B19DCCN087,7.9
B19DCDT027,4.7
B19DCCN114,3.5
B19DCCN118,4.9
B19DCCN119,6.2
B19DCCN121,7.5
B19DCCN131,4.2
B19DCCN140,5.3
B19DCDT034,3.5
B19DCDT037,6.2
B19DCCN160,6.5
B19DCCN162,I
B19DCCN171,8.2
B19DCCN191,5.2
B19DCCN197,0.0
B19DCCN205,0.0
B19DCCN211,0.0
B19DCCN216,6.6
B19DCDT074,4.5
B19DCCN240,4.1
B19DCCN244,I
B19DCCN246,0.0
B19DCDT078,5.4
B19DCCN270,3.1
B19DCDT090,5.2
B19DCCN274,3.0
B19DCCN279,7.2
B19DCCN291,5.3
B19DCCN292,6.6
B19DCCN302,5.8
B19DCCN303,8.0
B17DCCN752,0.0
B19DCCN339,7.5
B19DCDT112,4.2
B19DCCN364,5.0
B19DCCN345,6.2
B19DCCN392,8.7
B19DCCN410,4.1
B19DCCN411,9.0
B19DCCN422,4.3
B19DCCN433,4.6
B19DCCN435,5.7
B19DCDT147,6.0
B19DCCN460,7.8
B19DCCN478,7.5
B19DCCN730,3.4
B19DCCN498,6.9
B19DCCN515,7.4
B19DCCN547,I
B19DCCN555,6.3
B19DCCN564,5.9
B19DCCN573,5.7
B19DCDT223,5.1
B19DCCN665,6.6
B19DCCN669,7.6
B19DCCN670,7.0
B19DCCN579,4.5
B19DCCN581,5.0
B19DCDT194,5.4
B19DCCN585,4.9
B19DCCN596,7.2
B19DCCN695,4.8
B19DCCN696,5.5
B19DCCN698,5.4
B19DCCN608,7.1
B19DCCN610,4.0
B19DCCN618,6.9
B19DCCN625,6.1
B19DCCN628,6.7
B19DCDT210,3.8
B19DCCN632,7.5
B19DCCN715,4.2
B19DCCN718,5.7
B19DCCN002,4.5
B19DCDT002,5.1
B19DCCN007,4.5
B19DCCN018,4.9
B19DCDT009,3.4
B19DCCN090,6.6
B19DCCN116,4.6
B19DCCN126,6.0
B19DCCN129,6.0
B19DCCN138,4.6
B19DCCN141,5.1
B18DCCN112,7.5
B19DCCN163,4.4
B19DCDT047,3.0
B19DCCN181,3.4
B19DCCN183,4.9
B19DCCN189,4.8
B19DCDT057,3.3
B19DCCN195,6.3
B19DCCN206,5.6
B19DCCN208,7.6
B19DCCN213,3.3
B19DCCN252,6.9
B19DCCN257,3.7
B19DCDT083,0.0
B19DCCN269,5.4
B19DCCN277,0.0
B19DCDT099,8.0
B19DCCN288,6.5
B19DCCN293,5.7
B19DCCN295,3.3
B19DCCN299,8.6
B19DCCN310,6.7
B19DCCN329,4.3
B19DCCN336,5.0
B19DCCN337,7.7
B19DCCN342,7.2
B19DCCN355,4.8
B19DCCN362,6.3
B19DCDT126,6.1
B19DCCN350,7.4
B19DCCN369,6.9
B19DCCN375,6.5
B19DCCN376,3.9
B19DCCN379,3.8
B19DCCN385,I
B19DCCN386,6.1
B19DCDT140,7.9
B19DCCN432,4.1
B19DCCN436,0.0
B19DCCN448,4.0
B19DCCN453,5.9
B19DCCN456,8.7
B19DCCN469,7.0
B19DCCN481,6.9
B19DCCN457,7.3
B19DCCN500,6.8
B19DCCN505,6.9
B19DCCN517,6.7
B19DCCN540,7.1
B19DCCN553,7.2
B19DCCN554,6.3
B19DCCN558,5.4
B19DCCN560,5.1
B19DCCN565,6.7
B19DCCN567,7.6
B19DCCN640,7.0
B19DCCN644,5.1
B19DCCN649,0.0
B19DCCN653,0.0
B19DCCN655,4.6
B19DCCN666,4.1
B19DCDT236,6.1
B19DCCN671,3.5
B19DCDT192,3.2
B19DCCN588,3.4
B19DCCN702,5.3
B19DCCN703,5.1
B19DCCN612,5.6
B19DCDT204,6.3
B19DCCN626,7.5
B19DCDT208,5.5
B19DCCN635,4.8
B19DCCN719,5.1
B19DCCN721,7.3
B19DCCN004,5.0
B19DCDT004,4.8
B19DCCN033,6.2
B19DCCN062,4.6
B19DCCN069,5.6
B19DCCN096,4.3
B19DCCN075,6.2
B19DCDT022,5.5
B19DCCN122,0.0
B19DCDT030,2.8
B19DCCN127,6.0
B19DCCN135,7.8
B19DCCN150,7.9
B19DCCN155,5.9
B19DCCN168,7.0
B19DCCN176,0.0
B19DCCN180,6.6
B19DCCN188,6.4
B19DCDT063,3.8
B19DCCN202,3.4
B19DCCN203,5.0
B19DCCN227,4.9
B19DCCN235,0.0
B19DCCN247,4.6
B19DCCN248,6.1
B19DCCN273,6.8
B19DCCN275,6.8
B19DCDT100,6.7
B19DCDT101,4.7
B19DCCN297,7.0
B19DCCN305,5.1
B19DCCN309,6.2
B19DCCN315,I
B19DCCN320,0.0
B19DCDT109,5.9
B19DCCN733,0.0
B19DCCN354,6.1
B19DCCN349,3.8
B19DCCN367,4.6
B19DCDT131,4.6
B19DCCN383,0.0
B19DCCN390,6.9
B19DCCN403,5.7
B19DCCN414,6.3
B19DCCN416,I
B19DCCN417,6.5
B19DCCN449,5.7
B19DCCN451,0.0
B19DCCN454,4.8
B19DCCN465,4.3
B19DCDT160,4.3
B19DCCN480,6.4
B19DCDT161,4.7
B19DCCN492,4.9
B19DCCN458,5.3
B19DCDT169,0.0
B19DCCN511,7.4
B19DCCN519,5.7
B19DCCN530,0.0
B19DCDT180,0.0
B19DCCN562,7.5
B19DCCN570,8.7
B19DCDT218,6.8
B19DCCN657,0.0
B19DCCN661,6.0
B19DCDT234,5.9
B19DCCN676,6.4
B19DCDT242,0.0
B19DCDT193,0.0
B19DCDT199,7.1
B19DCCN697,0.0
B19DCCN600,3.8
B19DCCN601,3.9
B19DCCN602,4.9
B19DCDT200,6.8
B19DCCN606,6.7
B19DCCN615,7.5
B19DCCN623,6.6
B19DCCN634,4.0
B19DCDT213,3.3
B19DCCN710,7.3
B19DCCN716,8.5
B19DCCN029,5.2
B19DCCN035,0.0
B19DCDT016,4.6
B19DCCN065,4.1
B19DCCN097,6.1
B19DCCN102,4.5
B19DCCN103,5.1
B19DCCN130,6.2
B19DCDT036,7.7
B19DCDT042,2.9
B19DCDT044,6.1
B19DCDT052,4.2
B19DCDT056,6.5
B19DCDT058,0.0
B19DCDT060,5.2
B19DCDT064,6.9
B19DCCN210,6.1
B19DCCN219,4.9
B19DCCN223,4.4
B19DCCN251,I
B19DCCN256,6.7
B19DCCN259,4.3
B17DCDT079,0.0
B19DCCN271,5.1
B19DCDT094,6.2
B19DCDT097,0.0
B19DCDT103,5.0
B17DCDT093,6.3
B19DCCN307,5.8
B19DCCN308,6.7
B19DCCN318,5.1
B19DCCN325,0.0
B19DCDT108,6.1
B19DCCN328,6.1
B19DCCN331,8.3
B19DCCN334,0.0
B19DCDT124,3.6
B19DCDT115,4.2
B19DCDT127,3.5
B19DCDT128,0.0
B19DCCN370,6.2
B19DCCN374,8.6
B19DCCN381,6.8
B19DCCN402,7.6
B19DCCN405,7.7
B19DCCN415,I
B19DCCN419,6.0
B19DCCN427,7.9
B19DCDT142,8.3
B19DCCN439,9.0
B19DCCN443,5.5
B17DCAT131,0.0
B19DCCN447,5.2
B19DCDT158,6.6
B19DCCN475,6.7
B19DCDT164,5.1
B19DCCN459,5.4
B19DCDT165,7.5
B19DCCN504,5.9
B19DCCN513,3.9
B19DCCN518,4.3
B19DCDT176,6.0
B19DCCN526,4.8
B19DCDT182,4.6
B19DCCN561,0.0
B19DCCN571,4.8
B19DCDT219,4.9
B19DCDT220,5.9
B19DCDT226,0.0
B19DCDT229,5.4
B19DCDT230,3.6
B19DCDT233,8.3
B19DCCN667,6.5
B19DCCN674,3.8
B19DCCN591,0.0
B19DCCN592,0.0
B19DCDT244,7.9
B19DCDT249,6.2
B19DCCN622,0.0
B19DCCN633,0.0
B19DCCN714,5.0
B19DCDT252,4.4
B19DCDT255,5.7
B19DCCN008,8.5
B19DCCN009,7.2
B19DCCN046,8.3
B19DCCN063,7.0
B19DCCN068,6.1
B19DCCN095,7.8
B19DCCN106,8.5
B19DCCN124,8.4
B19DCCN132,9.2
B19DCCN139,4.8
B19DCCN156,6.6
B19DCCN157,8.4
B19DCCN177,8.3
B19DCCN200,8.2
B19DCCN215,7.1
B19DCCN228,6.6
B19DCCN242,7.6
B17DCCN233,4.8
B16DCDT075,0.0
B19DCCN253,8.2
B19DCCN258,8.5
B19DCDT085,6.8
B19DCCN272,7.8
B19DCCN284,6.3
B19DCCN306,8.6
B19DCCN311,8.1
B19DCCN314,8.9
B19DCCN319,7.9
B19DCCN335,7.1
B19DCCN343,6.2
B17DCAT105,6.7
B19DCCN361,7.2
B19DCCN348,7.2
B19DCCN351,8.6
B19DCCN373,7.3
B19DCCN378,9.1
B19DCCN384,8.9
B19DCCN396,8.7
B19DCCN408,7.6
B17DCDT126,5.6
B19DCCN438,7.3
B19DCCN464,8.0
B19DCCN473,8.7
B19DCCN487,6.6
B19DCCN488,8.9
B19DCCN493,6.7
B19DCCN499,6.4
B19DCCN522,9.0
B19DCCN537,8.5
B19DCCN538,7.3
B19DCDT191,4.4
B19DCCN647,7.8
B19DCCN660,7.6
B19DCCN664,7.2
B19DCCN679,0.0
B19DCCN587,8.0
B19DCCN597,4.5
B19DCCN682,5.1
B18DCDT253,6.2
B17DCDT201,4.6
B19DCCN611,6.5
B19DCCN621,8.1
B18DCDT226,5.5
B17DCDT210,5.7
B19DCCN630,7.2
B19DCCN631,6.8
B19DCAT197,8.2
B19DCCN005,6.7
B19DCCN015,7.0
B19DCCN019,8.1
B19DCCN023,7.0
B19DCCN024,8.3
B19DCCN026,8.4
B19DCCN027,6.9
B19DCCN056,6.9
B19DCCN059,7.6
B19DCDT019,7.3
B19DCCN067,8.3
B18DCAT020,7.3
B19DCCN077,8.3
B19DCCN081,7.5
B19DCCN108,7.5
B19DCCN111,7.9
B19DCCN142,9.1
B19DCCN152,6.3
B19DCCN154,4.5
B19DCCN175,7.6
B19DCCN187,6.6
B15DCCN133,4.2
B19DCCN207,7.4
B19DCCN221,8.2
B19DCCN224,7.9
B19DCCN238,8.2
B19DCCN243,7.0
B19DCCN245,9.0
B17DCCN237,2.6
B19DCCN262,7.7
B19DCCN268,9.4
B19DCCN283,7.1
B19DCCN317,8.8
B19DCCN322,8.1
B19DCCN327,7.3
B19DCCN340,7.5
B19DCCN341,6.7
B19DCCN365,6.8
B19DCCN347,8.1
B19DCCN380,8.0
B19DCCN431,8.7
B19DCCN442,8.0
B19DCCN452,8.5
B18DCDT170,5.9
B19DCDT157,6.3
B19DCCN485,7.8
B19DCCN501,7.2
B17DCCN709,0.0
B19DCCN506,8.6
B19DCCN507,9.0
B19DCCN523,6.5
B19DCCN531,7.7
B19DCCN535,6.7
B19DCCN559,7.1
B18DCDT209,7.1
B19DCDT188,6.1
B19DCCN637,6.7
B18DCDT230,6.2
B19DCCN642,7.4
B19DCCN650,7.4
B19DCCN652,7.5
B19DCCN593,8.0
B19DCCN686,8.7
B19DCCN617,8.3
B19DCCN629,7.7
B19DCDT251,8.3
B19DCDT005,5.7
B19DCDT006,6.0
B19DCCN010,8.8
B19DCDT014,7.2
B19DCCN037,0.0
B19DCCN038,7.3
B19DCDT017,4.8
B19DCCN098,8.8
B19DCDT025,6.6
B19DCCN109,5.7
B19DCDT029,6.0
B19DCDT031,8.2
B19DCCN158,0.0
B19DCDT043,7.9
B19DCCN164,8.8
B19DCDT046,6.0
B19DCDT048,8.8
B19DCCN174,6.3
B19DCDT049,6.3
B19DCCN179,8.2
B19DCDT053,7.2
B19DCCN728,5.4
B19DCDT065,4.2
B19DCDT066,3.6
B19DCDT077,7.2
B19DCDT079,6.6
B19DCDT093,6.9
B19DCCN287,7.9
B19DCCN312,5.1
B19DCDT107,8.5
B19DCDT110,6.0
B19DCCN330,6.6
B19DCDT117,7.9
B19DCDT123,6.0
B19DCDT132,5.4
B19DCDT139,7.8
B19DCCN426,8.2
B19DCCN441,7.9
B19DCDT152,8.5
B19DCDT162,7.9
B19DCCN514,8.5
B19DCDT175,8.5
B19DCDT177,5.1
B19DCCN534,4.2
B19DCCN541,8.5
B19DCDT181,6.7
B19DCCN550,6.3
B19DCDT187,7.3
B19DCCN641,7.0
B19DCCN648,5.4
B19DCDT225,7.5
B19DCDT235,7.9
B19DCDT241,6.9
B19DCDT248,6.0
B19DCDT250,6.9
B19DCCN614,6.6
B19DCDT205,8.2
B19DCDT207,6.9
B19DCDT209,6.0
B19DCCN725,6.6
B19DCDT001,5.4
B19DCDT003,8.2
B19DCDT010,7.9
B19DCDT011,8.2
B19DCDT015,0.0
B19DCCN042,6.0
B19DCDT018,7.6
B19DCDT020,5.1
B19DCCN078,6.6
B19DCDT023,0.0
B19DCDT032,6.0
B19DCDT039,5.5
B19DCDT040,8.8
B19DCDT041,4.5
B19DCDT050,8.5
B19DCDT051,6.3
B19DCDT059,8.5
B18DCDT060,7.6
B19DCDT067,7.6
B19DCCN222,0.0
B19DCDT072,7.0
B19DCDT076,5.7
B19DCCN255,0.0
B19DCDT080,7.5
B19DCCN261,0.0
B19DCDT089,0.0
B19DCDT092,6.6
B19DCDT096,5.1
B19DCDT105,7.3
B19DCDT111,8.5
B19DCDT116,5.7
B19DCDT118,0.0
B19DCDT119,5.2
B19DCDT125,7.9
B19DCDT113,6.9
B19DCDT114,6.3
B19DCDT134,8.8
B19DCDT135,5.1
B19DCDT137,9.1
B19DCDT143,5.7
B19DCCN434,0.0
B19DCDT146,5.4
B19DCDT148,8.5
B19DCDT149,0.0
B19DCDT151,8.8
B19DCDT155,7.3
B19DCDT159,7.6
B19DCDT166,0.0
B19DCDT167,6.1
B19DCDT170,5.1
B19DCDT171,7.3
B19DCDT172,0.0
B19DCDT173,7.5
B19DCDT179,8.5
B19DCDT183,9.1
B19DCDT185,8.2
B19DCDT214,6.6
B19DCDT215,7.3
B19DCDT216,8.2
B19DCDT222,7.6
B19DCDT227,6.0
B19DCDT232,4.5
B19DCDT237,7.8
B19DCDT238,8.5
B19DCDT240,0.0
B19DCDT196,6.9
B19DCDT197,8.8
B19DCDT243,8.8
B19DCDT245,9.1
B19DCDT246,8.8
B19DCCN700,6.4
B19DCCN704,6.9
B17DCCN640,6.3
B19DCDT206,7.0
B19DCCN624,5.1
B19DCDT212,7.5
B16DCCN505,6.4
B19DCDT253,8.8
B19DCDT254,0.0
B19DCDT256,8.8
B19DCDT257,8.5
B19DCCN001,6.2
B19DCCN016,6.8
B19DCCN017,3.8
B19DCCN020,7.1
B19DCCN032,6.5
B19DCCN030,4.4
B19DCCN044,6.5
B19DCCN054,7.1
B19DCCN064,0.0
B19DCCN066,6.2
B19DCCN100,7.6
B19DCDT026,6.1
B19DCCN074,4.8
B19DCCN082,5.6
B19DCDT024,0.0
B19DCCN112,8.1
B19DCCN123,8.5
B19DCCN128,8.0
B19DCCN134,6.9
B19DCCN146,7.0
B19DCCN149,6.7
B19DCDT035,6.4
B19DCCN169,6.5
B19DCCN170,7.6
B19DCCN182,7.8
B19DCDT055,6.2
B19DCDT062,6.3
B19DCCN198,0.0
B19DCCN212,7.7
B19DCCN214,3.0
B19DCCN229,5.4
B19DCCN230,7.4
B19DCDT073,7.9
B19DCDT075,5.0
B19DCCN254,7.0
B19DCDT082,5.9
B19DCCN263,8.0
B19DCCN276,7.4
B19DCCN278,7.3
B19DCCN281,7.4
B19DCCN313,6.9
B19DCCN324,6.9
B19DCCN356,8.0
B19DCCN363,4.8
B19DCCN395,4.3
B19DCCN397,4.8
B19DCCN413,8.1
B19DCCN423,6.0
B19DCDT141,6.3
B19DCCN429,6.1
B19DCCN445,5.6
B19DCCN446,7.4
B19DCDT153,5.4
B19DCCN470,7.3
B19DCCN477,6.3
B19DCCN490,8.1
B19DCCN497,7.0
B19DCCN512,7.1
B19DCCN521,7.1
B19DCCN525,6.2
B19DCCN532,6.8
B19DCCN533,0.0
B19DCCN536,8.0
B19DCCN539,6.1
B19DCCN544,5.7
B19DCCN545,7.8
B19DCCN549,5.9
B19DCCN572,7.4
B19DCDT221,4.9
B19DCCN651,4.2
B19DCDT224,5.3
B19DCCN658,6.2
B19DCCN659,5.9
B19DCCN580,6.0
B19DCCN584,5.1
B19DCCN589,5.4
B19DCCN683,6.4
B19DCCN685,7.6
B19DCCN707,4.9
B19DCCN605,5.1
B19DCCN607,7.9
B19DCCN709,7.6
B19DCCN712,3.3
B19DCCN720,5.5
B19DCCN011,6.4
B19DCCN012,6.3
B19DCCN021,8.1
B19DCCN025,8.3
B19DCCN031,6.5
B19DCCN043,7.2
B19DCCN050,6.9
B19DCCN052,7.8
B19DCCN053,6.1
B19DCCN057,7.6
B19DCCN061,7.2
B19DCCN094,7.1
B19DCCN099,5.4
B19DCCN072,6.4
B19DCCN080,6.9
B19DCCN085,7.5
B19DCCN092,7.0
B19DCCN093,6.6
B19DCCN110,7.2
B19DCDT028,7.2
B19DCCN151,6.6
B19DCCN192,8.7
B19DCDT068,5.4
B19DCCN220,6.8
B19DCCN225,5.5
B19DCCN232,6.4
B19DCCN234,7.9
B18DCCN211,8.0
B19DCCN236,7.5
B19DCCN260,7.2
B19DCDT086,5.8
B19DCCN266,0.0
B19DCCN282,7.0
B19DCCN290,7.5
B19DCCN294,6.3
B19DCCN300,6.4
B19DCCN298,6.5
B19DCCN323,6.3
B19DCCN333,6.8
B19DCCN338,7.8
B19DCCN358,7.2
B19DCCN359,7.0
B19DCCN346,5.5
B19DCCN366,6.5
B19DCCN389,7.9
B19DCCN401,I
B19DCCN412,7.5
B19DCDT138,4.9
B19DCCN424,7.1
B19DCCN425,7.4
B19DCCN428,6.8
B19DCCN450,6.1
B19DCDT150,6.6
B19DCDT156,5.1
B19DCCN461,6.5
B19DCCN471,6.0
B19DCCN472,6.5
B19DCCN474,6.6
B19DCDT163,6.5
B19DCCN495,7.1
B19DCCN508,5.5
B19DCCN509,6.6
B19DCCN528,4.4
B19DCDT178,6.6
B19DCCN566,9.0
B19DCCN569,8.0
B19DCDT189,6.9
B19DCCN575,7.3
B19DCDT190,5.6
B19DCCN636,6.4
B19DCCN656,6.5
B19DCDT231,I
B19DCCN662,4.2
B19DCCN663,2.4
B19DCCN675,7.9
B19DCCN577,7.5
B19DCCN583,6.5
B19DCDT198,7.8
B19DCCN684,8.3
B19DCCN688,7.3
B19DCCN701,5.8
B19DCCN708,5.7
B19DCCN616,6.8
B19DCCN619,6.6
B19DCCN713,8.2
B19DCCN013,8.2
B19DCCN022,9.1
B19DCCN028,7.6
B19DCCN034,7.3
B19DCCN036,9.1
B19DCCN039,7.4
B19DCCN045,7.6
B19DCCN105,7.3
B19DCCN076,8.2
B19DCCN083,9.4
B19DCCN088,8.0
B19DCCN125,8.2
B19DCCN133,9.2
B19DCCN136,8.3
B19DCCN143,7.3
B19DCCN145,8.1
B19DCCN147,8.7
B19DCCN148,7.3
B19DCCN161,7.8
B19DCCN166,7.2
B19DCCN167,7.9
B19DCDT045,6.6
B19DCCN173,9.2
B19DCCN184,8.1
B19DCCN190,8.1
B19DCCN193,8.8
B19DCCN194,7.7
B19DCCN204,8.1
B19DCDT069,7.3
B19DCCN226,9.3
B19DCCN233,7.5
B19DCCN237,8.2
B19DCDT084,7.8
B19DCCN267,6.9
B19DCDT087,8.0
B19DCCN296,9.0
B19DCDT102,9.0
B19DCCN301,9.2
B19DCCN332,10.0
B19DCCN353,9.1
B19DCCN360,8.2
B19DCCN352,8.2
B19DCCN731,8.1
B19DCCN371,8.3
B19DCCN377,7.3
B19DCCN382,7.4
B19DCDT133,8.2
B19DCCN399,8.1
B19DCCN400,8.3
B19DCCN406,8.1
B19DCCN409,8.3
B19DCCN418,7.4
B19DCCN462,8.4
B19DCCN467,8.2
B19DCCN476,8.3
B19DCCN479,8.5
B19DCCN482,8.4
B19DCCN483,0.0
B19DCCN484,0.0
B19DCCN489,8.3
B19DCCN491,7.3
B19DCCN527,8.3
B19DCDT184,7.4
B19DCCN557,7.3
B19DCCN563,8.3
B19DCCN574,8.1
B19DCCN638,8.2
B19DCDT217,8.3
B19DCCN646,8.3
B19DCCN677,1.8
B19DCCN680,8.3
B19DCCN586,8.4
B19DCCN590,8.2
B19DCCN595,8.2
B19DCCN689,9.1
B19DCCN691,9.2
B19DCCN694,6.9
B19DCDT247,7.3
B19DCCN706,7.2
B19DCCN609,7.2
B19DCCN717,7.4
B19DCCN723,7.4
B19DCCN724,8.3
B19DCDT008,8.3
B19DCCN048,8.1
B19DCCN055,8.0
B19DCCN070,8.2
B19DCCN086,7.3
B19DCCN115,8.4
B19DCCN117,7.7
B19DCCN120,8.2
B19DCCN137,7.2
B19DCDT033,8.7
B19DCCN144,8.2
B19DCCN153,9.4
B19DCCN159,8.4
B19DCCN165,8.5
B19DCCN178,8.8
B19DCCN185,8.2
B19DCCN186,8.5
B19DCDT061,8.1
B19DCCN199,9.0
B19DCCN201,8.1
B19DCCN217,8.4
B19DCDT070,7.6
B19DCCN726,I
B19DCCN239,9.9
B19DCCN250,7.0
B16DCCN534,6.8
B19DCCN265,8.5
B19DCDT088,10.0
B19DCDT091,8.8
B19DCCN280,8.3
B19DCCN285,8.0
B19DCCN286,8.2
B19DCCN304,9.3
B19DCDT106,7.6
B19DCCN321,9.2
B19DCCN326,8.5
B19DCDT121,8.2
B19DCCN357,9.1
B19DCDT130,6.7
B19DCCN372,9.0
B19DCCN387,8.3
B19DCCN388,8.6
B19DCCN391,8.0
B19DCCN393,8.8
B19DCCN404,7.8
B19DCCN420,8.8
B19DCCN421,8.2
B19DCCN430,9.0
B19DCCN437,8.5
B19DCCN440,7.9
B19DCCN463,8.8
B19DCCN466,7.7
B19DCCN468,7.7
B19DCCN494,8.4
B19DCCN502,7.5
B19DCDT168,7.6
B19DCCN516,8.4
B19DCCN520,8.1
B19DCCN542,9.0
B19DCCN543,8.4
B19DCCN546,7.6
B19DCCN551,8.8
B19DCCN556,8.5
B19DCCN576,8.1
B19DCCN639,7.6
B19DCCN645,8.4
B19DCCN654,8.7
B19DCCN668,7.3
B19DCCN672,6.4
B19DCCN681,9.4
B19DCCN578,8.2
B19DCCN582,8.8
B19DCDT195,8.5
B19DCCN690,8.2
B19DCCN692,8.6
B19DCCN693,8.1
B19DCCN699,8.6
B19DCCN598,8.5
B19DCCN599,8.5
B19DCCN603,8.8
B19DCCN604,9.2
B19DCCN620,6.6
B19DCCN711,9.1
B19DCCN722,9.0
